PassengerId,Fare,Age,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Survived,No_Cabin,No_Family
490,-1.5928871594272918,-1.5928871594272918,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
492,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
493,1.947012974628273,1.947012974628273,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
494,3.1782825864736868,3.1782825864736868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
495,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
497,1.8700586238879346,1.8700586238879346,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
499,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0
500,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
501,-0.977252353504585,-0.977252353504585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
502,-0.6694349505432314,-0.6694349505432314,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
504,0.5618346613021824,0.5618346613021824,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
505,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
506,-0.9002980027642465,-0.9002980027642465,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
507,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
508,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1
509,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
510,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
511,-0.05380014462052453,-0.05380014462052453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1
512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
513,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
514,1.8700586238879346,1.8700586238879346,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0
515,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
516,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
517,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1
518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
519,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
520,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
521,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
522,-0.5924805998028931,-0.5924805998028931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
524,1.100515116484551,1.100515116484551,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
526,0.8311748888933667,0.8311748888933667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
527,1.5622412209265812,1.5622412209265812,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
528,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
529,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
530,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
531,-2.1315676146096605,-2.1315676146096605,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
533,-0.977252353504585,-0.977252353504585,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
535,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
536,-1.7467958609079686,-1.7467958609079686,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
537,1.1774694672248893,1.1774694672248893,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
538,0.02315420611981384,0.02315420611981384,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1
539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
540,-0.5924805998028931,-0.5924805998028931,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
541,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
542,-1.5928871594272918,-1.5928871594272918,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
543,-1.4389784579466152,-1.4389784579466152,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
544,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0
545,1.5622412209265812,1.5622412209265812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
546,2.6396021312913183,2.6396021312913183,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
547,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
548,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1
549,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
550,-1.6698415101676303,-1.6698415101676303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0
551,-0.977252353504585,-0.977252353504585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
552,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
554,-0.5924805998028931,-0.5924805998028931,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1
555,-0.5924805998028931,-0.5924805998028931,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
556,2.4856934298106417,2.4856934298106417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
557,1.4083325194459044,1.4083325194459044,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
558,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1
559,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
560,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,0
561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
562,0.7926977135231975,0.7926977135231975,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
563,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,1
566,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
567,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
568,-0.05380014462052453,-0.05380014462052453,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
570,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
571,2.4856934298106417,2.4856934298106417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1
572,1.7931042731475964,1.7931042731475964,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
573,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
575,-1.0542067042449232,-1.0542067042449232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
576,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
577,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
578,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
580,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
581,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
582,0.7157433627828591,0.7157433627828591,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
583,1.8700586238879346,1.8700586238879346,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
584,0.48488031056184405,0.48488031056184405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,1
585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
586,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
587,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
588,2.3317847283299646,2.3317847283299646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
589,-0.5924805998028931,-0.5924805998028931,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
590,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
591,0.40792595982150565,0.40792595982150565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
592,1.7161499224072578,1.7161499224072578,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
593,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
595,0.5618346613021824,0.5618346613021824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
596,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
597,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
598,1.4852868701862427,1.4852868701862427,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
600,1.4852868701862427,1.4852868701862427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
601,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
603,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
604,1.100515116484551,1.100515116484551,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
605,0.40792595982150565,0.40792595982150565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1
606,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
607,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
608,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,1
609,-0.5924805998028931,-0.5924805998028931,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0
610,0.7926977135231975,0.7926977135231975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
611,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
613,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
615,0.40792595982150565,0.40792595982150565,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
616,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
617,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
618,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
619,-1.9776589131289837,-1.9776589131289837,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,0
620,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
621,-0.20770884610120124,-0.20770884610120124,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0
622,0.9466064150038742,0.9466064150038742,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
623,-0.7463893012835698,-0.7463893012835698,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0
624,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
625,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
626,2.4087390790703034,2.4087390790703034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
627,2.1009216761089498,2.1009216761089498,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1
628,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
629,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
630,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
631,3.8708717431367323,3.8708717431367323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
632,1.6391955716669195,1.6391955716669195,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
633,0.17706290760049057,0.17706290760049057,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
634,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
635,-1.5928871594272918,-1.5928871594272918,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
636,-0.1307544953608629,-0.1307544953608629,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
637,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
638,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
639,0.8696520642635358,0.8696520642635358,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
640,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
641,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
642,-0.4385718983222164,-0.4385718983222164,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1
643,-2.1315676146096605,-2.1315676146096605,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
645,-2.2277605530350835,-2.2277605530350835,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
646,1.4083325194459044,1.4083325194459044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
647,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
648,2.0239673253686115,2.0239673253686115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
649,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
650,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
652,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
653,-0.6694349505432314,-0.6694349505432314,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
655,-0.9002980027642465,-0.9002980027642465,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
656,-0.4385718983222164,-0.4385718983222164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
658,0.17706290760049057,0.17706290760049057,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
659,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
660,2.177876026849288,2.177876026849288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
661,1.5622412209265812,1.5622412209265812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0
662,0.7926977135231975,0.7926977135231975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
663,1.3313781687055661,1.3313781687055661,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
664,0.48488031056184405,0.48488031056184405,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
665,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,0
666,0.17706290760049057,0.17706290760049057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
667,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
669,1.0235607657442125,1.0235607657442125,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
670,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
671,0.7926977135231975,0.7926977135231975,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
672,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
673,3.1013282357333485,3.1013282357333485,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
674,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1
675,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
676,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
677,-0.4000947229520472,-0.4000947229520472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
678,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
679,1.0235607657442125,1.0235607657442125,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
680,0.48488031056184405,0.48488031056184405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0
681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
682,-0.20770884610120124,-0.20770884610120124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,1
683,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
684,-1.2081154057256,-1.2081154057256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
685,2.3317847283299646,2.3317847283299646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
686,-0.361617547581878,-0.361617547581878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0
687,-1.2081154057256,-1.2081154057256,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
688,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
689,-0.9002980027642465,-0.9002980027642465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
690,-1.1311610549852615,-1.1311610549852615,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,0
691,0.1001085568601522,0.1001085568601522,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
692,-1.9776589131289837,-1.9776589131289837,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0
693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1
694,-0.361617547581878,-0.361617547581878,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
695,2.3317847283299646,2.3317847283299646,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,1
696,1.7161499224072578,1.7161499224072578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
697,1.100515116484551,1.100515116484551,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
699,1.4852868701862427,1.4852868701862427,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
700,0.9466064150038742,0.9466064150038742,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1
701,-0.9002980027642465,-0.9002980027642465,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0
702,0.40792595982150565,0.40792595982150565,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
703,-0.9002980027642465,-0.9002980027642465,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0
704,-0.361617547581878,-0.361617547581878,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
705,-0.2846631968415396,-0.2846631968415396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
706,0.7157433627828591,0.7157433627828591,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
707,1.1774694672248893,1.1774694672248893,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1
708,0.9466064150038742,0.9466064150038742,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,1
709,-0.5924805998028931,-0.5924805998028931,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1
710,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,0
711,-0.4385718983222164,-0.4385718983222164,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1
712,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,1
713,1.4083325194459044,1.4083325194459044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
714,-0.05380014462052453,-0.05380014462052453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
715,1.7161499224072578,1.7161499224072578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
716,-0.8233436520239081,-0.8233436520239081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1
717,0.6387890120425208,0.6387890120425208,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1
718,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1
719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
720,0.25401725834082894,0.25401725834082894,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
721,-1.8237502116483069,-1.8237502116483069,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
722,-0.977252353504585,-0.977252353504585,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0
723,0.3309716090811673,0.3309716090811673,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
724,1.5622412209265812,1.5622412209265812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
725,-0.20770884610120124,-0.20770884610120124,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
726,-0.7463893012835698,-0.7463893012835698,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1,1
727,0.02315420611981384,0.02315420611981384,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0
728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1
729,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0
730,-0.361617547581878,-0.361617547581878,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,1,0
731,-0.05380014462052453,-0.05380014462052453,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,0,1
732,-1.4389784579466152,-1.4389784579466152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,1
733,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
734,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
735,-0.5155262490625547,-0.5155262490625547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,1
